State,Year,Month,Value,Index
Alabama,1987,3,23.67,Max
Alabama,1987,4,29.17,Max
Alabama,1987,5,31.06,Max
Alabama,1987,6,33.22,Max
Alabama,1987,7,33.67,Max
Alabama,1987,8,29.94,Max
Alabama,1987,9,23.44,Max
Alabama,1987,10,20.56,Max
Alabama,1987,11,16.39,Max
Alabama,1988,0,10.33,Max
Alabama,1988,1,14.5,Max
Alabama,1988,2,19.67,Max
Alabama,1988,3,24.33,Max
Alabama,1988,4,28.28,Max
Alabama,1988,5,32.89,Max
Alabama,1988,6,31.72,Max
Alabama,1988,7,32.89,Max
Alabama,1988,8,28.72,Max
Alabama,1988,9,22.0,Max
Alabama,1988,10,20.22,Max
Alabama,1988,11,15.17,Max
Alabama,1989,0,16.72,Max
Alabama,1989,1,14.44,Max
Alabama,1989,2,20.28,Max
Alabama,1989,3,23.5,Max
Alabama,1989,4,26.67,Max
Alabama,1989,5,29.78,Max
Alabama,1989,6,31.0,Max
Alabama,1989,7,32.0,Max
Alabama,1989,8,28.22,Max
Alabama,1989,9,24.11,Max
Alabama,1989,10,19.22,Max
Alabama,1989,11,9.5,Max
Alabama,1990,0,16.11,Max
Alabama,1990,1,18.78,Max
Alabama,1990,2,21.22,Max
Alabama,1990,3,23.83,Max
Alabama,1990,4,27.22,Max
Alabama,1990,5,32.11,Max
Alabama,1990,6,32.5,Max
Alabama,1990,7,34.39,Max
Alabama,1990,8,32.22,Max
Alabama,1990,9,25.39,Max
Alabama,1990,10,21.83,Max
Alabama,1990,11,16.67,Max
Alabama,1991,0,12.17,Max
Alabama,1991,1,16.44,Max
Alabama,1991,2,20.67,Max
Alabama,1991,3,24.72,Max
Alabama,1991,4,27.89,Max
Alabama,1991,5,30.44,Max
Alabama,1991,6,32.56,Max
Alabama,1991,7,31.83,Max
Alabama,1991,8,30.17,Max
Alabama,1991,9,25.61,Max
Alabama,1991,10,17.22,Max
Alabama,1991,11,16.0,Max
Alabama,1992,0,12.39,Max
Alabama,1992,1,17.5,Max
Alabama,1992,2,19.89,Max
Alabama,1992,3,23.61,Max
Alabama,1992,4,27.22,Max
Alabama,1992,5,29.67,Max
Alabama,1992,6,32.17,Max
Alabama,1992,7,29.83,Max
Alabama,1992,8,28.33,Max
Alabama,1992,9,23.56,Max
Alabama,1992,10,17.33,Max
Alabama,1992,11,13.28,Max
Alabama,1993,0,14.44,Max
Alabama,1993,1,14.33,Max
Alabama,1993,2,17.22,Max
Alabama,1993,3,22.0,Max
Alabama,1993,4,26.83,Max
Alabama,1993,5,31.72,Max
Alabama,1993,6,34.33,Max
Alabama,1993,7,32.72,Max
Alabama,1993,8,29.94,Max
Alabama,1993,9,23.78,Max
Alabama,1993,10,17.89,Max
Alabama,1993,11,13.17,Max
Alabama,1994,0,10.5,Max
Alabama,1994,1,16.78,Max
Alabama,1994,2,20.67,Max
Alabama,1994,3,25.67,Max
Alabama,1994,4,27.0,Max
Alabama,1994,5,30.78,Max
Alabama,1994,6,30.33,Max
Alabama,1994,7,30.83,Max
Alabama,1994,8,28.56,Max
Alabama,1994,9,23.11,Max
Alabama,1994,10,20.89,Max
Alabama,1994,11,15.44,Max
Alabama,1995,0,13.33,Max
Alabama,1995,1,15.11,Max
Alabama,1995,2,20.89,Max
Alabama,1995,3,24.72,Max
Alabama,1995,4,28.72,Max
Alabama,1995,5,30.39,Max
Alabama,1995,6,33.78,Max
Alabama,1995,7,33.44,Max
Alabama,1995,8,29.72,Max
Alabama,1995,9,24.33,Max
Alabama,1995,10,16.56,Max
Alabama,1995,11,12.89,Max
Alabama,1996,0,13.0,Max
Alabama,1996,1,15.06,Max
Alabama,1996,2,17.11,Max
Alabama,1996,3,23.17,Max
Alabama,1996,4,29.67,Max
Alabama,1996,5,30.78,Max
Alabama,1996,6,32.33,Max
Alabama,1996,7,31.17,Max
Alabama,1996,8,28.33,Max
Alabama,1996,9,23.67,Max
Alabama,1996,10,17.78,Max
Alabama,1996,11,15.89,Max
Alabama,1997,0,13.33,Max
Alabama,1997,1,16.0,Max
Alabama,1997,2,23.33,Max
Alabama,1997,3,22.0,Max
Alabama,1997,4,26.22,Max
Alabama,1997,5,28.28,Max
Alabama,1997,6,32.33,Max
Alabama,1997,7,31.33,Max
Alabama,1997,8,30.67,Max
Alabama,1997,9,24.33,Max
Alabama,1997,10,15.94,Max
Alabama,1997,11,12.67,Max
Alabama,1998,0,14.28,Max
Alabama,1998,1,15.39,Max
Alabama,1998,2,18.17,Max
Alabama,1998,3,23.0,Max
Alabama,1998,4,30.17,Max
Alabama,1998,5,33.5,Max
Alabama,1998,6,33.22,Max
Alabama,1998,7,32.89,Max
Alabama,1998,8,31.22,Max
Alabama,1998,9,26.67,Max
Alabama,1998,10,20.89,Max
Alabama,1998,11,16.0,Max
Alabama,1999,0,16.28,Max
Alabama,1999,1,17.67,Max
Alabama,1999,2,19.0,Max
Alabama,1999,3,26.22,Max
Alabama,1999,4,27.94,Max
Alabama,1999,5,30.11,Max
Alabama,1999,6,32.5,Max
Alabama,1999,7,34.56,Max
Alabama,1999,8,30.44,Max
Alabama,1999,9,24.78,Max
Alabama,1999,10,21.17,Max
Alabama,1999,11,15.22,Max
Alabama,2000,0,13.94,Max
Alabama,2000,1,19.0,Max
Alabama,2000,2,22.28,Max
Alabama,2000,3,23.0,Max
Alabama,2000,4,30.17,Max
Alabama,2000,5,31.89,Max
Alabama,2000,6,34.94,Max
Alabama,2000,7,34.33,Max
Alabama,2000,8,29.56,Max
Alabama,2000,9,26.5,Max
Alabama,2000,10,17.56,Max
Alabama,2000,11,9.89,Max
Alabama,2001,0,11.39,Max
Alabama,2001,1,17.83,Max
Alabama,2001,2,16.56,Max
Alabama,2001,3,25.0,Max
Alabama,2001,4,28.56,Max
Alabama,2001,5,30.06,Max
Alabama,2001,6,32.22,Max
Alabama,2001,7,31.17,Max
Alabama,2001,8,28.11,Max
Alabama,2001,9,23.56,Max
Alabama,2001,10,23.11,Max
Alabama,2001,11,16.67,Max
Alabama,2002,0,14.61,Max
Alabama,2002,1,14.89,Max
Alabama,2002,2,20.22,Max
Alabama,2002,3,25.61,Max
Alabama,2002,4,27.94,Max
Alabama,2002,5,31.39,Max
Alabama,2002,6,32.67,Max
Alabama,2002,7,32.67,Max
Alabama,2002,8,30.5,Max
Alabama,2002,9,24.33,Max
Alabama,2002,10,16.72,Max
Alabama,2002,11,13.5,Max
Alabama,2003,0,10.83,Max
Alabama,2003,1,14.83,Max
Alabama,2003,2,20.17,Max
Alabama,2003,3,24.33,Max
Alabama,2003,4,27.61,Max
Alabama,2003,5,29.72,Max
Alabama,2003,6,31.0,Max
Alabama,2003,7,31.67,Max
Alabama,2003,8,29.22,Max
Alabama,2003,9,24.39,Max
Alabama,2003,10,21.61,Max
Alabama,2003,11,13.5,Max
Alabama,2004,0,13.22,Max
Alabama,2004,1,12.56,Max
Alabama,2004,2,22.5,Max
Alabama,2004,3,24.0,Max
Alabama,2004,4,28.94,Max
Alabama,2004,5,29.83,Max
Alabama,2004,6,31.94,Max
Alabama,2004,7,30.56,Max
Alabama,2004,8,28.78,Max
Alabama,2004,9,25.78,Max
Alabama,2004,10,19.72,Max
Alabama,2004,11,13.78,Max
Alabama,2005,0,15.78,Max
Alabama,2005,1,16.44,Max
Alabama,2005,2,18.56,Max
Alabama,2005,3,23.44,Max
Alabama,2005,4,27.33,Max
Alabama,2005,5,30.33,Max
Alabama,2005,6,31.94,Max
Alabama,2005,7,32.22,Max
Alabama,2005,8,31.5,Max
Alabama,2005,9,24.72,Max
Alabama,2005,10,20.5,Max
Alabama,2005,11,13.0,Max
Alabama,2006,0,17.28,Max
Alabama,2006,1,14.06,Max
Alabama,2006,2,20.67,Max
Alabama,2006,3,27.33,Max
Alabama,2006,4,28.0,Max
Alabama,2006,5,33.0,Max
Alabama,2006,6,34.39,Max
Alabama,2006,7,34.22,Max
Alabama,2006,8,29.33,Max
Alabama,2006,9,23.89,Max
Alabama,2006,10,18.78,Max
Alabama,2006,11,16.56,Max
Alabama,2007,0,13.89,Max
Alabama,2007,1,14.22,Max
Alabama,2007,2,23.67,Max
Alabama,2007,3,22.89,Max
Alabama,2007,4,29.61,Max
Alabama,2007,5,33.22,Max
Alabama,2007,6,31.83,Max
Alabama,2007,7,36.0,Max
Alabama,2007,8,30.83,Max
Alabama,2007,9,25.72,Max
Alabama,2007,10,19.67,Max
Alabama,2007,11,17.0,Max
Alabama,2008,0,12.17,Max
Alabama,2008,1,16.78,Max
Alabama,2008,2,20.61,Max
Alabama,2008,3,23.89,Max
Alabama,2008,4,27.83,Max
Alabama,2008,5,32.56,Max
Alabama,2008,6,33.11,Max
Alabama,2008,7,31.28,Max
Alabama,2008,8,29.33,Max
Alabama,2008,9,23.5,Max
Alabama,2008,10,18.06,Max
Alabama,2008,11,15.72,Max
Alabama,2009,0,13.72,Max
Alabama,2009,1,16.39,Max
Alabama,2009,2,20.5,Max
Alabama,2009,3,23.44,Max
Alabama,2009,4,26.83,Max
Alabama,2009,5,32.61,Max
Alabama,2009,6,31.61,Max
Alabama,2009,7,31.0,Max
Alabama,2009,8,28.61,Max
Alabama,2009,9,22.67,Max
Alabama,2009,10,18.72,Max
Alabama,2009,11,12.28,Max
Alabama,2010,0,10.44,Max
Alabama,2010,1,10.44,Max
Alabama,2010,2,17.0,Max
Alabama,2010,3,25.89,Max
Alabama,2010,4,29.06,Max
Alabama,2010,5,33.11,Max
Alabama,2010,6,34.0,Max
Alabama,2010,7,34.06,Max
Alabama,2010,8,32.56,Max
Alabama,2010,9,26.72,Max
Alabama,2010,10,20.06,Max
Alabama,2010,11,11.0,Max
Alabama,2011,0,11.11,Max
Alabama,2011,1,16.56,Max
Alabama,2011,2,21.06,Max
Alabama,2011,3,26.0,Max
Alabama,2011,4,28.33,Max
Alabama,2011,5,34.44,Max
Alabama,2011,6,33.28,Max
Alabama,2011,7,34.56,Max
Alabama,2011,8,28.56,Max
Alabama,2011,9,23.67,Max
Alabama,2011,10,19.72,Max
Alabama,2011,11,15.67,Max
Alabama,2012,0,16.83,Max
Alabama,2012,1,16.83,Max
Alabama,2012,2,24.61,Max
Alabama,2012,3,25.33,Max
Alabama,2012,4,29.61,Max
Alabama,2012,5,31.33,Max
Alabama,2012,6,33.5,Max
Alabama,2012,7,31.06,Max
Alabama,2012,8,28.94,Max
Alabama,2012,9,23.56,Max
Alabama,2012,10,18.61,Max
Alabama,2012,11,16.56,Max
Alabama,2013,0,15.5,Max
Alabama,2013,1,14.94,Max
Alabama,2013,2,16.83,Max
Alabama,2013,3,23.5,Max
Alabama,2013,4,26.44,Max
Alabama,2013,5,30.94,Max
Alabama,2013,6,30.06,Max
Alabama,2013,7,30.61,Max
Alabama,2013,8,30.06,Max
Alabama,2013,9,24.61,Max
Alabama,2013,10,17.39,Max
Alabama,2013,11,14.56,Max
Alabama,2014,0,9.89,Max
Alabama,2014,1,14.83,Max
Alabama,2014,2,18.33,Max
Alabama,2014,3,23.78,Max
Alabama,2014,4,27.89,Max
Alabama,2014,5,31.0,Max
Alabama,2014,6,31.33,Max
Alabama,2014,7,32.83,Max
Alabama,2014,8,30.56,Max
Alabama,2014,9,25.78,Max
Alabama,2014,10,16.22,Max
Alabama,2014,11,15.67,Max
Alabama,2015,0,12.56,Max
Alabama,2015,1,11.44,Max
Alabama,2015,2,20.44,Max
Alabama,2015,3,24.78,Max
Alabama,2015,4,28.72,Max
Alabama,2015,5,31.94,Max
Alabama,2015,6,33.28,Max
Alabama,2015,7,32.11,Max
Alabama,2015,8,29.5,Max
Alabama,2015,9,24.78,Max
Alabama,2015,10,20.72,Max
Alabama,2015,11,19.33,Max
Alabama,2016,0,11.94,Max
Alabama,2016,1,16.33,Max
Alabama,2016,2,21.89,Max
Alabama,2016,3,24.39,Max
Alabama,2016,4,27.78,Max
Alabama,2016,5,32.78,Max
Alabama,2016,6,33.78,Max
Alabama,2016,7,33.0,Max
Alabama,2016,8,32.67,Max
Alabama,2016,9,28.5,Max
Alabama,2016,10,22.78,Max
Alabama,2016,11,15.89,Max
Alabama,2017,0,17.17,Max
Alabama,2017,1,19.89,Max
Alabama,2017,2,21.5,Max
Alabama,2017,3,26.83,Max
Alabama,2017,4,27.72,Max
Alabama,2017,5,29.39,Max
Alabama,2017,6,32.61,Max
Alabama,2017,7,31.11,Max
Alabama,2017,8,29.17,Max
Alabama,2017,9,25.11,Max
Alabama,2017,10,20.06,Max
Alabama,2017,11,13.78,Max
Alabama,2018,0,11.0,Max
Alabama,2018,1,20.06,Max
Alabama,2018,2,19.67,Max
Alabama,2018,3,22.67,Max
Alabama,2018,4,30.06,Max
Alabama,2018,5,32.11,Max
Alabama,2018,6,32.56,Max
Alabama,2018,7,32.0,Max
Alabama,2018,8,31.78,Max
Alabama,2018,9,25.67,Max
Alabama,2018,10,15.94,Max
Alabama,2018,11,14.44,Max
Alabama,2019,0,13.67,Max
Alabama,2019,1,18.89,Max
Alabama,2019,2,19.33,Max
Alabama,2019,3,24.5,Max
Alabama,2019,4,29.89,Max
Alabama,2019,5,31.56,Max
Alabama,2019,6,32.78,Max
Alabama,2019,7,33.06,Max
Alabama,2019,8,34.17,Max
Alabama,2019,9,25.94,Max
Alabama,2019,10,17.56,Max
Alabama,2019,11,16.22,Max
Alabama,2020,0,15.44,Max
Alabama,2020,1,16.22,Max
Alabama,2020,2,23.28,Max
Alabama,2020,3,23.67,Max
Alabama,2020,4,27.11,Max
Alabama,2020,5,30.61,Max
Alabama,2020,6,32.61,Max
Alabama,2020,7,32.28,Max
Alabama,2020,8,28.61,Max
Alabama,2020,9,25.56,Max
Alabama,2020,10,21.33,Max
Alabama,2020,11,14.44,Max
Alabama,2021,0,13.67,Max
Alabama,2021,1,14.28,Max
Alabama,2021,2,21.94,Max
Alabama,2021,3,23.67,Max
Alabama,2021,4,27.22,Max
Alabama,2021,5,30.44,Max
Alabama,2021,6,31.39,Max
Alabama,2021,7,31.89,Max
Alabama,2021,8,28.72,Max
Alabama,2021,9,25.44,Max
Alabama,2021,10,18.61,Max
Alabama,2021,11,19.89,Max
Alabama,2022,0,13.22,Max
Alabama,2022,1,17.17,Max
Alabama,2022,2,21.72,Max
Alabama,2022,3,24.17,Max
Alabama,2022,4,29.33,Max
Alabama,2022,5,33.22,Max
Alabama,2022,6,33.06,Max
Alabama,2022,7,31.22,Max
Alabama,2022,8,29.56,Max
Alabama,2022,9,24.17,Max
Alabama,2022,10,19.33,Max
Alabama,2022,11,14.78,Max
Alabama,2023,0,16.83,Max
Alabama,2023,1,19.67,Max
Alabama,2023,2,21.72,Max
Alabama,2023,3,24.11,Max
Alabama,2023,4,27.39,Max
Alabama,2023,5,30.89,Max
Alabama,2023,6,33.0,Max
Alabama,2023,7,34.11,Max
Alabama,2023,8,30.67,Max
Alabama,2023,9,25.39,Max
Alabama,2023,10,19.06,Max
Alabama,2023,11,15.61,Max
Alabama,2024,0,12.44,Max
Alabama,2024,1,18.61,Max
Alabama,2024,2,20.83,Max
Alabama,2024,3,24.67,Max
Alabama,2024,4,29.17,Max
Alabama,2024,5,32.44,Max
Alabama,2024,6,32.94,Max
Alabama,2024,7,33.89,Max
Alabama,2024,8,29.61,Max
Alabama,2024,9,26.78,Max
Alabama,2024,10,22.28,Max
Alabama,2024,11,-73.28,Max
