"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2019-Q1","T1-2019",171.032,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2019-Q2","T2-2019",195.764,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2019-Q4","T4-2019",198.95,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2019-Q3","T3-2019",191.678,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2020","2020",187.178,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2020-Q2","T2-2020",180.193,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2020-Q1","T1-2020",193.87,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2020-Q3","T3-2020",182.399,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2020-Q4","T4-2020",192.248,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2021","2021",200.858,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2022","2022",185.694,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2023","2023",201.162,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2021-Q1","T1-2021",223.961,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2021-Q2","T2-2021",199.903,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2021-Q3","T3-2021",179.967,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2021-Q4","T4-2021",199.601,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2022-Q1","T1-2022",192.066,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2022-Q2","T2-2022",193.233,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2022-Q3","T3-2022",179.89,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2022-Q4","T4-2022",177.587,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2023-Q1","T1-2023",196.32,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2023-Q2","T2-2023",204.573,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2023-Q3","T3-2023",204.909,,
"ITC","Nord-ovest","9","totale","Y65-89","65-89 anni","2023-Q4","T4-2023",198.847,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2018","2018",146.867,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2018-Q2","T2-2018",160.474,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2018-Q1","T1-2018",145.17,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2018-Q4","T4-2018",142.309,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2018-Q3","T3-2018",139.516,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2019","2019",151.791,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2019-Q1","T1-2019",146.248,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2019-Q2","T2-2019",155.608,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2019-Q4","T4-2019",154.603,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2019-Q3","T3-2019",150.703,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2020","2020",153.075,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2020-Q2","T2-2020",150.05,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2020-Q1","T1-2020",156.216,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2020-Q3","T3-2020",150.612,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2020-Q4","T4-2020",155.423,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2021","2021",162.461,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2022","2022",158.555,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2023","2023",165.432,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2021-Q1","T1-2021",165.968,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2021-Q2","T2-2021",163.312,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2021-Q3","T3-2021",165.17,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2021-Q4","T4-2021",155.393,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2022-Q1","T1-2022",150.315,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2022-Q2","T2-2022",170.295,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2022-Q3","T3-2022",168.527,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2022-Q4","T4-2022",145.084,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2023-Q1","T1-2023",148.8,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2023-Q2","T2-2023",170.308,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2023-Q3","T3-2023",172.178,,
"ITD","Nord-est","9","totale","Y65-89","65-89 anni","2023-Q4","T4-2023",170.441,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2018","2018",142.983,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2018-Q2","T2-2018",153.991,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2018-Q1","T1-2018",129.222,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2018-Q4","T4-2018",140.688,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2018-Q3","T3-2018",148.033,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2019","2019",151.671,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2019-Q1","T1-2019",143.245,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2019-Q2","T2-2019",156.317,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2019-Q4","T4-2019",152.983,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2019-Q3","T3-2019",154.139,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2020","2020",154.416,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2020-Q2","T2-2020",155.536,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2020-Q1","T1-2020",156.716,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2020-Q3","T3-2020",153.503,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2020-Q4","T4-2020",151.911,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2021","2021",165.459,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2022","2022",160.547,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2023","2023",177.435,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2021-Q1","T1-2021",167.981,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2021-Q2","T2-2021",159.537,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2021-Q3","T3-2021",166.171,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2021-Q4","T4-2021",168.146,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2022-Q1","T1-2022",152.609,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2022-Q2","T2-2022",160.221,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2022-Q3","T3-2022",156.624,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2022-Q4","T4-2022",172.732,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2023-Q1","T1-2023",173.91,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2023-Q2","T2-2023",168.46,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2023-Q3","T3-2023",181.199,,
"ITE","Centro","9","totale","Y65-89","65-89 anni","2023-Q4","T4-2023",186.169,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2018","2018",4884.791,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2018-Q2","T2-2018",4936.838,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2018-Q1","T1-2018",4808.135,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2018-Q4","T4-2018",4877.733,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2018-Q3","T3-2018",4916.46,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2019","2019",4908.361,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2019-Q1","T1-2019",4839.767,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2019-Q2","T2-2019",4944.803,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2019-Q4","T4-2019",4895.413,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2019-Q3","T3-2019",4953.461,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2020","2020",4763.434,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2020-Q2","T2-2020",4727.226,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2020-Q1","T1-2020",4868.079,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2020-Q3","T3-2020",4695.862,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2020-Q4","T4-2020",4762.569,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2021","2021",4782.84,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2022","2022",4930.154,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2023","2023",5006.144,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2021-Q1","T1-2021",4638.363,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2021-Q2","T2-2021",4779.373,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2021-Q3","T3-2021",4823.233,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2021-Q4","T4-2021",4890.389,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2022-Q1","T1-2022",4880.106,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2022-Q2","T2-2022",4941.787,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2022-Q3","T3-2022",4949.811,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2022-Q4","T4-2022",4948.913,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2023-Q1","T1-2023",4949.917,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2023-Q2","T2-2023",5028.452,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2023-Q3","T3-2023",5014.308,,
"ITE","Centro","9","totale","Y15-89","15-89 anni","2023-Q4","T4-2023",5031.901,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2018","2018",775.693,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2018-Q2","T2-2018",784.201,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2018-Q1","T1-2018",774.114,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2018-Q4","T4-2018",781.525,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2018-Q3","T3-2018",762.931,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2019","2019",796.605,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2019-Q1","T1-2019",783.555,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2019-Q2","T2-2019",815.174,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2019-Q4","T4-2019",787.161,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2019-Q3","T3-2019",800.53,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2020","2020",775.565,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2020-Q2","T2-2020",768.107,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2020-Q1","T1-2020",787.583,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2020-Q3","T3-2020",761.544,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2020-Q4","T4-2020",785.025,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2021","2021",795.033,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2022","2022",807.197,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2023","2023",862.827,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2021-Q1","T1-2021",789.048,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2021-Q2","T2-2021",781.961,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2021-Q3","T3-2021",790.632,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2021-Q4","T4-2021",818.492,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2022-Q1","T1-2022",786.986,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2022-Q2","T2-2022",814.873,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2022-Q3","T3-2022",798.68,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2022-Q4","T4-2022",828.25,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2023-Q1","T1-2023",843.273,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2023-Q2","T2-2023",848.922,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2023-Q3","T3-2023",881.885,,
"ITFG","Mezzogiorno","2","femmine","Y50-64","50-64 anni","2023-Q4","T4-2023",877.23,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2018","2018",4855.311,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2018-Q2","T2-2018",4865.724,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2018-Q1","T1-2018",4745.051,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2018-Q4","T4-2018",4899.136,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2018-Q3","T3-2018",4911.333,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2019","2019",4966.911,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2019-Q1","T1-2019",4833.982,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2019-Q2","T2-2019",5004.381,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2019-Q4","T4-2019",5008.979,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2019-Q3","T3-2019",5020.301,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2020","2020",4964.708,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2020-Q2","T2-2020",4949.078,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2020-Q1","T1-2020",4973.248,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2020-Q3","T3-2020",4975.463,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2020-Q4","T4-2020",4961.042,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2021","2021",5015.843,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2022","2022",5185.223,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2023","2023",5415.382,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2021-Q1","T1-2021",4906.488,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2021-Q2","T2-2021",5019.427,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2021-Q3","T3-2021",5060.917,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2021-Q4","T4-2021",5076.538,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2022-Q1","T1-2022",5091.031,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2022-Q2","T2-2022",5187.655,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2022-Q3","T3-2022",5217.556,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2022-Q4","T4-2022",5244.651,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2023-Q1","T1-2023",5283.581,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2023-Q2","T2-2023",5409.115,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2023-Q3","T3-2023",5471.875,,
"IT","Italia","1","maschi","Y50-74","50-74 anni","2023-Q4","T4-2023",5496.958,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2018","2018",1009.369,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2018-Q2","T2-2018",1014.225,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2018-Q1","T1-2018",988.496,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2018-Q4","T4-2018",1014.844,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2018-Q3","T3-2018",1019.912,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2019","2019",1027.018,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2019-Q1","T1-2019",999.61,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2019-Q2","T2-2019",1035.922,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2019-Q4","T4-2019",1036.161,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2019-Q3","T3-2019",1036.38,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2020","2020",1038.991,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2020-Q2","T2-2020",1047.09,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2020-Q1","T1-2020",1043.224,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2020-Q3","T3-2020",1023.202,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2020-Q4","T4-2020",1042.448,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2021","2021",1059.741,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2022","2022",1082.631,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2023","2023",1128.226,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2021-Q1","T1-2021",1028.896,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2021-Q2","T2-2021",1064.019,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2021-Q3","T3-2021",1068.197,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2021-Q4","T4-2021",1077.853,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2022-Q1","T1-2022",1074.703,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2022-Q2","T2-2022",1081.028,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2022-Q3","T3-2022",1082.527,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2022-Q4","T4-2022",1092.266,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2023-Q1","T1-2023",1110.475,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2023-Q2","T2-2023",1124.235,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2023-Q3","T3-2023",1130.035,,
"ITE","Centro","1","maschi","Y50-74","50-74 anni","2023-Q4","T4-2023",1148.157,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2018","2018",1449.248,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2018-Q2","T2-2018",1453.941,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2018-Q1","T1-2018",1400.133,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2018-Q4","T4-2018",1454.887,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2018-Q3","T3-2018",1488.029,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2019","2019",1463.805,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2019-Q1","T1-2019",1398.676,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2019-Q2","T2-2019",1476.095,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2019-Q4","T4-2019",1489.993,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2019-Q3","T3-2019",1490.456,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2020","2020",1460.177,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2020-Q2","T2-2020",1445.851,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2020-Q1","T1-2020",1445.544,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2020-Q3","T3-2020",1482.78,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2020-Q4","T4-2020",1466.533,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2021","2021",1466.14,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2022","2022",1534.078,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2023","2023",1605.946,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2021-Q1","T1-2021",1436.479,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2021-Q2","T2-2021",1466.699,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2021-Q3","T3-2021",1486.642,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2021-Q4","T4-2021",1474.74,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2022-Q1","T1-2022",1508.223,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2022-Q2","T2-2022",1543.361,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2022-Q3","T3-2022",1540.5,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2022-Q4","T4-2022",1544.23,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2023-Q1","T1-2023",1543.521,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2023-Q2","T2-2023",1609.234,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2023-Q3","T3-2023",1646.508,,
"ITFG","Mezzogiorno","1","maschi","Y50-74","50-74 anni","2023-Q4","T4-2023",1624.521,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2018","2018",2283.208,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2018-Q2","T2-2018",2300.954,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2018-Q1","T1-2018",2228.568,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2018-Q4","T4-2018",2290.759,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2018-Q3","T3-2018",2312.551,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2019","2019",2324.549,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2019-Q1","T1-2019",2235.886,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2019-Q2","T2-2019",2364.659,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2019-Q4","T4-2019",2337.838,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2019-Q3","T3-2019",2359.814,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2020","2020",2299.169,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2020-Q2","T2-2020",2285.189,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2020-Q1","T1-2020",2292.038,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2020-Q3","T3-2020",2311.696,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2020-Q4","T4-2020",2307.752,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2021","2021",2324.574,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2022","2022",2405.473,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2023","2023",2536.162,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2021-Q1","T1-2021",2289.831,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2021-Q2","T2-2021",2321.803,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2021-Q3","T3-2021",2337.532,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2021-Q4","T4-2021",2349.131,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2022-Q1","T1-2022",2355.926,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2022-Q2","T2-2022",2426.462,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2022-Q3","T3-2022",2402.586,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2022-Q4","T4-2022",2436.916,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2023-Q1","T1-2023",2456.015,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2023-Q2","T2-2023",2530.991,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2023-Q3","T3-2023",2591.205,,
"ITFG","Mezzogiorno","9","totale","Y50-89","50-89 anni","2023-Q4","T4-2023",2566.436,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2018","2018",6085.1,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2018-Q2","T2-2018",6197.2,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2018-Q1","T1-2018",5941.759,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2018-Q4","T4-2018",6036.203,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2018-Q3","T3-2018",6165.238,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2019","2019",6092.541,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2019-Q1","T1-2019",5898.857,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2019-Q2","T2-2019",6186.434,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2019-Q4","T4-2019",6098.865,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2019-Q3","T3-2019",6186.008,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2020","2020",5891.842,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2020-Q2","T2-2020",5767.834,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2020-Q1","T1-2020",5896.28,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2020-Q3","T3-2020",5981.314,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2020-Q4","T4-2020",5921.941,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2021","2021",5967.611,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2022","2022",6114.77,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2023","2023",6305.87,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2021-Q1","T1-2021",5718.112,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2021-Q2","T2-2021",5978.685,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2021-Q3","T3-2021",6139.992,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2021-Q4","T4-2021",6033.654,,
"ITFG","Mezzogiorno","9","totale","Y15-89","15-89 anni","2022-Q1","T1-2022",5975.24,,
